eventId,epc_code,location_id,scan_location,business_step,event_type,event_time,file_id,is_anomaly,anomaly_type
1660,001.8805843.6517841.666084.20250701.000000332,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 14:49:16,1,0,normal
1661,001.8805843.3305580.780401.20250701.000000333,1,인천공장,Factory,Aggregation,2025-07-02 02:36:00,1,0,normal
1662,001.8805843.3305580.780401.20250701.000000333,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 07:42:59,1,0,normal
1663,001.8805843.3305580.780401.20250701.000000333,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 16:09:45,1,0,normal
1664,001.8805843.3305580.780401.20250701.000000333,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 21:13:05,1,0,normal
1665,001.8805843.3305580.780401.20250701.000000333,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 02:53:12,1,1,locErr
1666,001.8809437.2627011.483618.20250701.000000334,1,인천공장,Factory,Aggregation,2025-07-02 02:39:00,1,0,normal
1667,001.8809437.2627011.483618.20250701.000000334,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 07:16:18,1,0,normal
1668,001.8809437.2627011.483618.20250701.000000334,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 15:41:49,1,0,normal
1669,001.8809437.2627011.483618.20250701.000000334,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 22:19:50,1,0,normal
1670,001.8809437.2627011.483618.20250701.000000334,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 17:19:50,1,1,evtOrderErr
1671,001.8805843.4482022.965201.20250701.000000335,1,인천공장,Factory,Aggregation,2025-07-02 02:42:00,1,0,normal
1672,001.8805843.4482022.965201.20250701.000000335,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 08:17:35,1,0,normal
1673,001.8805843.4482022.965201.20250701.000000335,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 14:41:11,1,0,normal
1674,001.8805843.4482022.965201.20250701.000000335,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 21:32:21,1,0,normal
1675,001.8805843.4482022.965201.20250701.000000335,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 21:32:37,1,1,jump
1676,001.8805843.2900002.793384.20250701.000000336,1,인천공장,Factory,Aggregation,2025-07-02 02:45:00,1,0,normal
1677,001.8805843.2900002.793384.20250701.000000336,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 08:49:07,1,0,normal
1678,001.8805843.2900002.793384.20250701.000000336,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 14:57:37,1,0,normal
1679,001.8805843.2900002.793384.20250701.000000336,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 20:53:04,1,0,normal
1680,001.8805843.2900002.793384.20250701.000000336,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 00:10:46,1,0,normal
1681,001.8805843.9729960.292712.20250701.000000337,1,인천공장,Factory,Aggregation,2025-07-02 02:48:00,1,0,normal
1682,001.8805843.9729960.292712.20250701.000000337,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 06:20:29,1,0,normal
1683,001.8805843.9729960.292712.20250701.000000337,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 14:25:40,1,0,normal
1684,001.8805843.9729960.292712.20250701.000000337,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 19:35:47,1,0,normal
1685,001.8805843.9729960.292712.20250701.000000337,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 22:24:23,1,0,normal
1686,001.8809437.9647708.826924.20250701.000000338,1,인천공장,Factory,Aggregation,2025-07-02 02:51:00,1,0,normal
1687,001.8809437.9647708.826924.20250701.000000338,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 08:54:29,1,0,normal
1688,001.8809437.9647708.826924.20250701.000000338,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 11:57:57,1,0,normal
1689,001.8809437.9647708.826924.20250701.000000338,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 14:16:51,1,0,normal
1690,001.8809437.9647708.826924.20250701.000000338,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 21:17:44,1,0,normal
1691,001.8805843.3368352.247893.20250701.000000339,1,인천공장,Factory,Aggregation,2025-07-02 02:54:00,1,0,normal
1692,001.8805843.3368352.247893.20250701.000000339,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 09:24:37,1,0,normal
1693,001.8805843.3368352.247893.20250701.000000339,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 13:35:10,1,1,locErr
1694,001.8805843.3368352.247893.20250701.000000339,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 17:39:09,1,0,normal
1695,001.8805843.3368352.247893.20250701.000000339,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 23:05:15,1,0,normal
1696,001.8809437.7704038.156513.20250701.000000340,1,인천공장,Factory,Aggregation,2025-07-02 02:57:00,1,0,normal
1697,001.8809437.7704038.156513.20250701.000000340,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 02:57:24,1,1,jump
1698,001.8809437.7704038.156513.20250701.000000340,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 16:53:37,1,0,normal
1699,001.8809437.7704038.156513.20250701.000000340,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-03 00:51:49,1,1,locErr
1700,001.8809437.7704038.156513.20250701.000000340,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 04:04:09,1,0,normal
1701,001.8804823.3680171.392262.20250701.000000341,1,인천공장,Factory,Aggregation,2025-07-02 03:00:00,1,0,normal
1702,001.8804823.3680171.392262.20250701.000000341,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 06:56:26,1,0,normal
1703,001.8804823.3680171.392262.20250701.000000341,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 12:47:05,1,0,normal
1704,001.8804823.3680171.392262.20250701.000000341,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 18:28:27,1,0,normal
1705,001.8804823.3680171.392262.20250701.000000341,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 20:06:26,1,0,normal
1706,001.8809437.4405910.290782.20250701.000000342,1,인천공장,Factory,Aggregation,2025-07-02 03:03:00,1,0,normal
1707,001.8809437.4405910.290782.20250701.000000342,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 06:48:47,1,0,normal
1708,001.8809437.4405910.290782.20250701.000000342,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 12:00:06,1,0,normal
1709,001.8809437.4405910.290782.20250701.000000342,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 21:36:39,1,0,normal
1710,001.8809437.4405910.290782.20250701.000000342,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 03:47:33,1,0,normal
1711,001.8804823.2368798.792036.20250701.000000343,1,인천공장,Factory,Aggregation,2025-07-02 03:06:00,1,0,normal
1712,001.8804823.2368798.792036.20250701.000000343,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 07:09:14,1,0,normal
1713,001.8804823.2368798.792036.20250701.000000343,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 08:44:34,1,0,normal
1714,001.8804823.2368798.792036.20250701.000000343,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 13:16:45,1,1,epcDup
1715,001.8804823.2368798.792036.20250701.000000343,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 20:10:01,1,0,normal
1716,001.8805843.6781765.667502.20250701.000000344,1,인천공장,Factory,Aggregation,2025-07-02 03:09:00,1,0,normal
1717,001.8805843.6781765.667502.20250701.000000344,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 09:38:24,1,0,normal
1718,001.8805843.6781765.667502.20250701.000000344,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 14:40:26,1,0,normal
1719,001.8805843.6781765.667502.20250701.000000344,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-03 00:04:55,1,0,normal
1720,001.8805843.6781765.667502.20250701.000000344,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 02:57:10,1,0,normal
1721,001.8809437.6980900.281313.20250701.000000345,1,인천공장,Factory,Aggregation,2025-07-02 03:12:00,1,0,normal
1722,001.8809437.6980900.281313.20250701.000000345,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 04:40:53,1,0,normal
1723,001.8809437.6980900.281313.20250701.000000345,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 12:16:54,1,0,normal
1724,001.8809437.6980900.281313.20250701.000000345,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 17:12:17,1,0,normal
1725,001.8809437.6980900.281313.20250701.000000345,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 00:09:25,1,0,normal
1726,001.8805843.8789629.903208.20250701.000000346,1,인천공장,Factory,Aggregation,2025-07-02 03:15:00,1,0,normal
1727,001.8805843.8789629.903208.20250701.000000346,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 00:15:00,1,1,evtOrderErr
1728,001.8805843.8789629.903208.20250701.000000346,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 16:49:11,1,0,normal
1729,001.8805843.8789629.903208.20250701.000000346,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 19:29:01,1,0,normal
1730,001.8805843.8789629.903208.20250701.000000346,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 03:25:11,1,0,normal
1731,001.8809437.7827921.928106.20250701.000000347,1,인천공장,Factory,Aggregation,2025-07-02 03:18:00,1,0,normal
1732,001.8809437.7827921.928106.20250701.000000347,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 05:49:57,1,0,normal
1733,001.8809437.7827921.928106.20250701.000000347,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 15:34:02,1,0,normal
1734,001.8809437.7827921.928106.20250701.000000347,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 21:06:14,1,0,normal
1735,001.8809437.7827921.928106.20250701.000000347,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 22:06:14,1,0,normal
1736,999.8804823.4329431.971369.20250701.000000348,1,인천공장,Factory,Aggregation,2025-07-02 03:21:00,1,1,epcFake
1737,001.8804823.4329431.971369.20250701.000000348,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 10:08:38,1,0,normal
1738,001.8804823.4329431.971369.20250701.000000348,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 14:13:57,1,0,normal
1739,001.8804823.4329431.971369.20250701.000000348,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 16:50:38,1,0,normal
1740,001.8804823.4329431.971369.20250701.000000348,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 19:21:04,1,0,normal
1741,001.8809437.7550799.647742.20250701.000000349,1,인천공장,Factory,Aggregation,2025-07-02 03:24:00,1,0,normal
1742,001.8809437.7550799.647742.20250701.000000349,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 05:52:19,1,0,normal
1743,001.8809437.7550799.647742.20250701.000000349,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 13:07:48,1,0,normal
1744,001.8809437.7550799.647742.20250701.000000349,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 20:28:29,1,0,normal
1745,001.8809437.7550799.647742.20250701.000000349,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 23:10:01,1,0,normal
1746,001.8805843.3111251,1,인천공장,Factory,Aggregation,2025-07-02 03:27:00,1,1,epcFake
1747,001.8805843.3111251.499565.20250701.000000350,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 08:44:20,1,0,normal
1748,001.8805843.3111251.499565.20250701.000000350,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 14:39:07,1,0,normal
1749,001.8805843.3111251.499565.20250701.000000350,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 23:51:59,1,0,normal
1750,001.8805843.3111251.499565.20250701.000000350,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 00:51:59,1,0,normal
1751,001.8805843.4400889.341577.20250701.000000351,1,인천공장,Factory,Aggregation,2025-07-02 03:30:00,1,0,normal
1752,001.8805843.4400889.341577.20250701.000000351,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 05:30:51,1,0,normal
1753,001.8805843.4400889.341577.20250701.000000351,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 08:47:52,1,0,normal
1754,001.8805843.4400889.341577.20250701.000000351,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 15:22:41,1,0,normal
1755,001.8805843.4400889.341577.20250701.000000351,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 19:24:49,1,0,normal
1756,001.8804823.5640759.749476.20250701.000000352,1,인천공장,Factory,Aggregation,2025-07-02 03:33:00,1,0,normal
1757,001.8804823.5640759.749476.20250701.000000352,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 08:53:01,1,0,normal
1758,001.8804823.5640759.749476.20250701.000000352,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 15:46:17,1,0,normal
1759,001.8804823.5640759.749476.20250701.000000352,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 20:22:52,1,0,normal
1760,001.8804823.5640759.749476.20250701.000000352,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 01:14:52,1,0,normal
1761,001.8809437.8171227.680115.20250701.000000353,1,인천공장,Factory,Aggregation,2025-07-02 03:36:00,1,1,locErr
1762,001.8809437.8171227.680115.20250701.000000353,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 06:28:34,1,0,normal
1763,001.8809437.8171227.680115.20250701.000000353,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 10:23:02,1,1,locErr
1764,001.8809437.8171227.680115.20250701.000000353,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 16:21:49,1,0,normal
1765,001.8809437.8171227.680115.20250701.000000353,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 18:41:11,1,0,normal
1766,001.8805843.1550687.676075.20250701.000000354,1,인천공장,Factory,Aggregation,2025-07-02 03:39:00,1,0,normal
1767,001.8805843.1550687.676075.20250701.000000354,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 05:20:27,1,0,normal
1768,001.8805843.1550687.676075.20250701.000000354,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 10:55:04,1,0,normal
1769,001.8805843.1550687.676075.20250701.000000354,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 14:05:37,1,0,normal
1770,001.8805843.1550687.676075.20250701.000000354,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 19:37:18,1,0,normal
1771,001.8809437.9255633.993930.20250701.000000355,1,인천공장,Factory,Aggregation,2025-07-02 03:42:00,1,0,normal
1772,001.8809437.9255633.993930.20250701.000000355,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 04:42:00,1,0,normal
1773,001.8809437.9255633.993930.20250701.000000355,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 13:13:08,1,0,normal
1774,001.8809437.9255633.993930.20250701.000000355,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 18:59:45,1,0,normal
1775,001.8809437.9255633.993930.20250701.000000355,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 00:31:55,1,0,normal
1776,001.8805843.5597003.843397.20250701.000000356,1,인천공장,Factory,Aggregation,2025-07-02 03:45:00,1,0,normal
1777,001.8805843.5597003.843397.20250701.000000356,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 07:44:18,1,0,normal
1778,001.8805843.5597003.843397.20250701.000000356,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 10:02:10,1,0,normal
1779,001.8805843.5597003.843397.20250701.000000356,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 18:30:43,1,0,normal
1780,001.8805843.5597003.843397.20250701.000000356,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 20:49:00,1,0,normal
1781,001.8805843.8689045.357764.20250701.000000357,1,인천공장,Factory,Aggregation,2025-07-02 03:48:00,1,0,normal
1782,001.8805843.8689045.357764.20250701.000000357,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 06:44:58,1,0,normal
1783,001.8805843.8689045.357764.20250701.000000357,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 13:24:41,1,0,normal
1784,001.8805843.8689045.357764.20250701.000000357,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 16:48:57,1,0,normal
1785,001.8805843.8689045.357764.20250701.000000357,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 17:48:57,1,0,normal
1786,001.8809437.7738005.920874.20250701.000000358,1,인천공장,Factory,Aggregation,2025-07-02 14:46:42,1,1,epcDup
1787,001.8809437.7738005.920874.20250701.000000358,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 14:47:06,1,1,jump
1788,001.8809437.7738005.920874.20250701.000000358,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 13:46:42,1,0,normal
1789,001.8809437.7738005.920874.20250701.000000358,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 14:46:42,1,1,epcDup
1790,001.8809437.7738005.920874.20250701.000000358,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 18:24:17,1,0,normal
1791,001.8805843.9826726.511997.20250701.000000359,1,인천공장,Factory,Aggregation,2025-07-02 03:54:00,1,0,normal
1792,001.8805843.9826726.511997.20250701.000000359,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 09:30:49,1,0,normal
1793,001.8805843.9826726.511997.20250701.000000359,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 18:35:07,1,0,normal
1794,001.8805843.9826726.511997.20250701.000000359,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-03 01:23:45,1,0,normal
1795,001.8805843.9826726.511997.20250701.000000359,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 05:49:26,1,0,normal
1796,001.8804823.2119223.994712.20250701.000000360,1,인천공장,Factory,Aggregation,2025-07-02 03:57:00,1,0,normal
1797,001.8804823.2119223.994712.20250701.000000360,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 12:45:40,1,0,normal
1798,001.8804823.2119223.994712.20250701.000000360,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 21:05:09,1,0,normal
1799,001.8804823.2119223.994712.20250701.000000360,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 21:17:26,1,1,jump
1800,001.8804823.2119223.994712.20250701.000000360,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 08:37:55,1,0,normal
1801,001.8809437.6044626.847302.20250701.000000361,1,인천공장,Factory,Aggregation,2025-07-02 04:00:00,1,0,normal
1802,001.8809437.6044626.847302.20250701.000000361,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 06:14:11,1,0,normal
1803,001.8809437.6044626.847302.20250701.000000361,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 10:45:27,1,0,normal
1804,001.8809437.6044626.847302.20250701.000000361,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 12:36:54,1,0,normal
1805,001.8809437.6044626.847302.20250701.000000361,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 18:46:24,1,0,normal
1806,001.8805843.5296424.953776.20250701.000000362,1,인천공장,Factory,Aggregation,2025-07-02 04:03:00,1,0,normal
1807,001.8805843.5296424.953776.20250701.000000362,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 09:54:34,1,0,normal
1808,001.8805843.5296424.953776.20250701.000000362,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 15:39:18,1,0,normal
1809,001.8805843.5296424.953776.20250701.000000362,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-03 03:51:53,1,0,normal
1810,001.8805843.5296424.953776.20250701.000000362,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 08:51:22,1,0,normal
1811,001.8805843.2574914.289551.20250701.000000363,1,인천공장,Factory,Aggregation,2025-07-02 04:06:00,1,0,normal
1812,001.8805843.2574914.289551.20250701.000000363,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 09:07:06,1,0,normal
1813,001.8805843.2574914.289551.20250701.000000363,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 10:07:06,1,0,normal
1814,001.8805843.2574914.289551.20250701.000000363,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 13:43:03,1,0,normal
1815,001.8805843.2574914.289551.20250701.000000363,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 16:35:42,1,0,normal
1816,001.8805843.2505882.399009.20250701.000000364,1,인천공장,Factory,Aggregation,2025-07-02 04:09:00,1,0,normal
1817,001.8805843.2505882.399009.20250701.000000364,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 08:39:10,1,1,epcDup
1818,001.8805843.2505882.399009.20250701.000000364,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 14:46:57,1,0,normal
1819,001.8805843.2505882.399009.20250701.000000364,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 23:30:43,1,0,normal
1820,001.8805843.2505882.399009.20250701.000000364,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 05:38:03,1,0,normal
1821,001.8805843.6641557.913202.20250701.000000365,1,인천공장,Factory,Aggregation,2025-07-02 04:12:00,1,0,normal
1822,001.8805843.6641557.913202.20250701.000000365,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 06:24:45,1,0,normal
1823,001.8805843.6641557.913202.20250701.000000365,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 07:26:34,1,0,normal
1824,001.8805843.6641557.913202.20250701.000000365,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 17:31:03,1,0,normal
1825,001.8805843.6641557.913202.20250701.000000365,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 03:02:36,1,0,normal
1826,001.8809437.8466533.141854.20250701.000000366,1,인천공장,Factory,Aggregation,2025-07-02 04:15:00,1,0,normal
1827,001.8809437.8466533.141854.20250701.000000366,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 08:36:26,1,0,normal
1828,001.8809437.8466533.141854.20250701.000000366,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 08:48:13,1,1,jump
1829,001.8809437.8466533.141854.20250701.000000366,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 19:17:11,1,0,normal
1830,001.8809437.8466533.141854.20250701.000000366,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 23:19:54,1,0,normal
1831,001.8804823.3413454.905618.20250701.000000367,1,인천공장,Factory,Aggregation,2025-07-02 04:18:00,1,0,normal
1832,001.8804823.3413454.905618.20250701.000000367,1,인천공장,Factory,WMS_Inbound,2025-07-02 07:39:16,1,1,locErr
1833,001.8804823.3413454.905618.20250701.000000367,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 09:09:13,1,0,normal
1834,001.8804823.3413454.905618.20250701.000000367,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 17:23:17,1,0,normal
1835,001.8804823.3413454.905618.20250701.000000367,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 00:35:07,1,0,normal
1836,001.8805843.4369850.538028.20250701.000000368,1,인천공장,Factory,Aggregation,2025-07-02 04:21:00,1,0,normal
1837,001.8805843.4369850.538028.20250701.000000368,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 13:06:28,1,0,normal
1838,001.8805843.4369850.538028.20250701.000000368,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 18:20:24,1,0,normal
1839,001.8805843.4369850.538028.20250701.000000368,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 22:36:25,1,0,normal
1840,001.8805843.4369850.538028.20250701.000000368,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 04:40:11,1,1,locErr
1841,001.8805843.1057414.273377.20250701.000000369,1,인천공장,Factory,Aggregation,2025-07-02 04:24:00,1,0,normal
1842,001.8805843.1057414.273377.20250701.000000369,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 08:31:56,1,0,normal
1843,001.8805843.1057414.273377.20250701.000000369,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 11:50:19,1,0,normal
1844,001.8805843.1057414.273377.20250701.000000369,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 22:44:23,1,0,normal
1845,001.8805843.1057414.273377.20250701.000000369,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 04:45:17,1,0,normal
1846,001.8804823.8564870.863050.20250701.000000370,1,인천공장,Factory,Aggregation,2025-07-02 04:27:00,1,0,normal
1847,001.8804823.8564870.863050.20250701.000000370,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 11:08:04,1,0,normal
1848,001.8804823.8564870.863050.20250701.000000370,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 16:11:01,1,1,epcFake
1849,001.8804823.8564870.863050.20250701.000000370,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-03 00:44:59,1,0,normal
1850,001.8804823.8564870.863050.20250701.000000370,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-03 10:13:30,1,0,normal
1851,001.8809437.1646598.838402.20250701.000000371,1,인천공장,Factory,Aggregation,2025-07-02 04:30:00,1,0,normal
