epc,timestamp,location_id,latitude,longitude,temperature,humidity,signal_strength,movement_speed,epcFake,epcDup,locErr,evtOrderErr,jump,temp_anomaly,speed_anomaly,epcFake_predicted,epcFake_confidence,epcDup_predicted,epcDup_confidence,locErr_predicted,locErr_confidence,evtOrderErr_predicted,evtOrderErr_confidence,jump_predicted,jump_confidence,overall_risk_score
EPC_000038,2025-01-30 11:00:00,CHI_STORE,40.799833118701166,-74.25987669213687,17.11603156351589,46.417062090195394,-59.969454141301334,24.084739230499718,0,0,0,0,0,0.14419842182420553,0.0,0.5024169,0.5024169,0.5148705,0.5148705,0.5110348,0.5110348,0.49406344,0.49406344,0.48694763,0.48694763,0.5148705
EPC_000607,2025-01-11 09:00:00,NYC_WAREHOUSE,40.91416031123294,-73.54057001132804,22.568340831388415,47.569116624184005,-57.62026217224912,29.06514393632666,0,0,0,0,0,0.12841704156942074,0.0,0.5014666,0.5014666,0.50355494,0.50355494,0.55238694,0.55238694,0.5095814,0.5095814,0.50456035,0.50456035,0.55238694
EPC_000704,2025-01-08 02:00:00,CHI_STORE,40.67836661026502,-74.2613866450745,23.401224907577813,42.15775440577205,-59.99255063763969,17.819497133424914,0,0,0,0,0,0.17006124537889064,0.0,0.49690375,0.49690375,0.51587015,0.51587015,0.5370594,0.5370594,0.50042486,0.50042486,0.49984092,0.49984092,0.5370594
FAKE_000032,2025-01-15 16:00:00,UNKNOWN_LOC,35.18924557661399,-79.53603636206806,-1.9372290802800283,73.68710297606438,-65.13165422499775,256.5840009567039,1,1,0,1,1,1.0968614540140014,1.765840009567039,0.6272392,0.6272392,0.36603957,0.36603957,0.4112353,0.4112353,0.29710963,0.29710963,0.57287073,0.57287073,0.6272392
EPC_000147,2025-01-19 10:00:00,CHI_STORE,40.20960131226617,-74.1346659569123,19.161442526678044,45.119710021961694,-53.25024150112137,25.41716403525866,0,0,0,0,0,0.04192787366609778,0.0,0.5054378,0.5054378,0.5096258,0.5096258,0.52974397,0.52974397,0.48524898,0.48524898,0.48023057,0.48023057,0.52974397
EPC_000998,2025-01-06 14:00:00,NYC_WAREHOUSE,40.046796615429095,-74.37368878989956,19.7096142428421,48.48362627529676,-47.64943471890425,6.711268790706413,0,0,0,0,0,0.01451928785789498,0.0,0.5030613,0.5030613,0.51767427,0.51767427,0.52665144,0.52665144,0.4755122,0.4755122,0.4748636,0.4748636,0.52665144
FAKE_000001,2025-01-15 00:30:00,UNKNOWN_LOC,35.644710089928395,-79.87013988624396,9.851866486641125,69.0476688455944,-91.36680807296285,182.36184781789638,1,0,1,1,0,0.5074066756679437,1.0236184781789637,0.6122,0.6122,0.36460507,0.36460507,0.37595734,0.37595734,0.28986818,0.28986818,0.61284333,0.61284333,0.61284333
EPC_000013,2025-01-04 13:00:00,CHI_STORE,40.813479332899206,-73.94216720410707,20.793547469980773,42.75403175804814,-53.33626520223072,19.30013151996214,0,0,0,0,0,0.03967737349903864,0.0,0.49952284,0.49952284,0.5197441,0.5197441,0.5397922,0.5397922,0.50024843,0.50024843,0.47679645,0.47679645,0.5397922
EPC_000961,2025-02-02 20:00:00,CHI_STORE,40.445875478592406,-73.51669947365957,18.483297272382774,50.00324189759071,-51.073250934411384,37.57132746420235,0,0,0,0,0,0.07583513638086128,0.0,0.50825393,0.50825393,0.49601373,0.49601373,0.5418804,0.5418804,0.49660048,0.49660048,0.493389,0.493389,0.5418804
EPC_000919,2025-02-04 01:00:00,CHI_STORE,40.276956128001174,-73.83205957327247,23.032143032134627,47.11870901585796,-53.472006223070245,36.644423789895036,0,0,0,0,0,0.15160715160673136,0.0,0.5055264,0.5055264,0.49136335,0.49136335,0.5512086,0.5512086,0.4952716,0.4952716,0.51063496,0.51063496,0.5512086
EPC_000224,2025-01-10 09:00:00,NYC_WAREHOUSE,40.67565652460998,-74.00260673485032,22.26826371140795,41.86041571755015,-52.75900790263202,29.34270665394791,0,0,0,0,0,0.11341318557039752,0.0,0.5003675,0.5003675,0.5090704,0.5090704,0.5448094,0.5448094,0.5010513,0.5010513,0.48947185,0.48947185,0.5448094
EPC_000897,2025-01-30 08:00:00,NYC_WAREHOUSE,40.78346099277102,-73.55259045277548,20.987095400874534,49.87999949275267,-56.85214985064459,48.16720777195294,0,0,0,0,0,0.04935477004372668,0.0,0.50871015,0.50871015,0.49156776,0.49156776,0.5520226,0.5520226,0.5005564,0.5005564,0.5022599,0.5022599,0.5520226
EPC_000249,2025-01-15 20:00:00,NYC_WAREHOUSE,40.95199380668463,-74.44479048297221,23.384179272686616,40.30065435289497,-66.84523775626101,53.51954806526206,0,0,0,0,0,0.1692089636343308,0.0,0.5031402,0.5031402,0.49997836,0.49997836,0.53681284,0.53681284,0.5020607,0.5020607,0.51025707,0.51025707,0.53681284
EPC_000781,2025-01-10 12:00:00,NYC_WAREHOUSE,40.523032896659124,-73.77420472710646,17.959671566155794,37.95145908575708,-59.31653043693731,53.90227206437969,0,0,0,0,0,0.10201642169221029,0.0,0.5082118,0.5082118,0.49990955,0.49990955,0.53163433,0.53163433,0.50278276,0.50278276,0.4839334,0.4839334,0.53163433
EPC_000174,2025-02-02 14:00:00,LA_WAREHOUSE,40.79532574960385,-74.41503448570668,16.971780230086026,44.67327459561727,-54.71601981687355,12.552629521556993,0,0,0,0,0,0.15141098849569873,0.0,0.49805436,0.49805436,0.5247799,0.5247799,0.5072657,0.5072657,0.4925117,0.4925117,0.4753861,0.4753861,0.5247799
EPC_000958,2025-02-01 03:00:00,NYC_WAREHOUSE,40.29547649829757,-74.43509388370597,21.736437739935692,43.20985953419227,-60.824300293866415,9.772738458049659,0,0,0,0,0,0.08682188699678459,0.0,0.49960217,0.49960217,0.5206173,0.5206173,0.5266992,0.5266992,0.48738095,0.48738095,0.489428,0.489428,0.5266992
EPC_000419,2025-01-15 07:00:00,NYC_WAREHOUSE,40.06348021641122,-74.0661615641656,18.08405830009455,47.49966101921057,-58.501670292083475,58.51617547257058,0,0,0,0,0,0.09579708499527247,0.0,0.5157436,0.5157436,0.48299617,0.48299617,0.52711785,0.52711785,0.48152962,0.48152962,0.50300205,0.50300205,0.52711785
EPC_000916,2025-01-30 15:00:00,LA_WAREHOUSE,40.80361109106898,-74.1824266741283,21.498517536860785,50.03520770824515,-59.3378355729094,46.492893758509254,0,0,0,0,0,0.07492587684303924,0.0,0.50787,0.50787,0.4943301,0.4943301,0.53947777,0.53947777,0.49167335,0.49167335,0.504711,0.504711,0.53947777
EPC_000210,2025-01-25 09:00:00,CHI_STORE,40.26407308882323,-73.64566185790012,21.686214504876077,47.69058009801147,-55.45982720001304,14.48700696278063,0,0,0,0,0,0.08431072524380383,0.0,0.50296783,0.50296783,0.508133,0.508133,0.54614985,0.54614985,0.4959844,0.4959844,0.49752465,0.49752465,0.54614985
EPC_000964,2025-02-06 13:00:00,CHI_STORE,40.984417651558104,-74.12520940475049,22.441282808844857,46.51250358121917,-49.50709875430143,33.799200184875886,0,0,0,1,0,0.12206414044224285,0.0,0.5008089,0.5008089,0.50480086,0.50480086,0.5448992,0.5448992,0.49990836,0.49990836,0.4942664,0.4942664,0.5448992
EPC_000674,2025-01-16 08:00:00,NYC_WAREHOUSE,40.218022562737524,-73.87723058003091,21.721573714659872,46.178637054247325,-48.84384272746208,40.472320215828915,0,0,0,0,0,0.0860786857329936,0.0,0.50754744,0.50754744,0.49296448,0.49296448,0.54954016,0.54954016,0.49118283,0.49118283,0.49656662,0.49656662,0.54954016
FAKE_000016,2025-01-15 08:00:00,SUSPICIOUS_WAREHOUSE,35.65214032721341,-79.39596634402008,-2.348354698362586,85.45316502279968,-74.97448987634633,107.44810380643355,1,0,1,0,1,1.1174177349181291,0.2744810380643355,0.5862922,0.5862922,0.39781255,0.39781255,0.37172523,0.37172523,0.3513565,0.3513565,0.5966968,0.5966968,0.5966968
FAKE_000008,2025-01-15 04:00:00,SUSPICIOUS_WAREHOUSE,35.96919578984109,-79.23805242439742,-5.816308165424569,59.774604465509356,-82.5082708574851,123.34318657884025,1,1,1,0,1,1.2908154082712284,0.4334318657884025,0.5825274,0.5825274,0.40608868,0.40608868,0.34966457,0.34966457,0.36001894,0.36001894,0.5849974,0.5849974,0.5849974
EPC_000455,2025-02-01 01:00:00,LA_WAREHOUSE,40.16327180070473,-74.36780354456477,17.245646371211606,49.82409383488738,-54.55322237554542,8.42485781928074,0,0,0,0,0,0.1377176814394197,0.0,0.50288343,0.50288343,0.51499987,0.51499987,0.50979376,0.50979376,0.48085555,0.48085555,0.4864608,0.4864608,0.51499987
EPC_000048,2025-01-02 10:00:00,LA_WAREHOUSE,40.62770167848956,-74.43221572503896,17.034239505734487,46.32487344047363,-54.33032649857354,54.815484895820745,0,0,0,0,0,0.14828802471327568,0.0,0.5095657,0.5095657,0.4945497,0.4945497,0.5164373,0.5164373,0.4881083,0.4881083,0.4904594,0.4904594,0.5164373
EPC_000745,2025-01-21 07:00:00,CHI_STORE,40.78649157360334,-74.01545669054433,14.72160947981511,37.14193596942323,-52.38691479083254,6.215691914726569,0,0,0,0,0,0.2639195260092445,0.0,0.493751,0.493751,0.5318175,0.5318175,0.49961734,0.49961734,0.5028533,0.5028533,0.46478793,0.46478793,0.5318175
EPC_000609,2025-01-02 01:00:00,NYC_WAREHOUSE,40.39801734262645,-73.74824577794128,20.02335700549788,39.83309020298138,-57.36436774401186,14.159849904920641,0,0,0,0,0,0.0011678502748939223,0.0,0.5011379,0.5011379,0.52249706,0.52249706,0.5388048,0.5388048,0.4969254,0.4969254,0.47194743,0.47194743,0.5388048
EPC_000545,2025-01-22 15:00:00,CHI_STORE,40.64630194920947,-74.30226930089444,20.754145810644843,47.3905725326981,-54.93095179162447,32.28919650716385,0,0,0,0,0,0.03770729053224216,0.0,0.5047186,0.5047186,0.5070322,0.5070322,0.53488624,0.53488624,0.48847434,0.48847434,0.48789853,0.48789853,0.53488624
EPC_000356,2025-01-06 20:00:00,NYC_WAREHOUSE,40.174164550488506,-73.7278165537167,20.627847802303794,49.425529294463836,-65.4063462545388,13.864842913358997,0,0,0,0,0,0.031392390115189704,0.0,0.5059963,0.5059963,0.5098033,0.5098033,0.53570396,0.53570396,0.488245,0.488245,0.5005761,0.5005761,0.53570396
EPC_000721,2025-01-20 20:00:00,NYC_WAREHOUSE,40.402887955910685,-73.58135867043895,21.313419791798676,50.91388099701435,-54.46798210453909,42.91997582747242,0,0,0,0,0,0.06567098958993381,0.0,0.50965446,0.50965446,0.48854667,0.48854667,0.5524351,0.5524351,0.49415377,0.49415377,0.5063675,0.5063675,0.5524351
EPC_000311,2025-01-10 11:00:00,CHI_STORE,40.92353023025347,-74.2145096877546,20.687135904532216,53.01717812742664,-58.219380582013414,9.091986075970269,0,0,0,0,0,0.034356795226610795,0.0,0.50036156,0.50036156,0.5191459,0.5191459,0.53040135,0.53040135,0.49161467,0.49161467,0.49113974,0.49113974,0.53040135
EPC_000498,2025-02-05 04:00:00,CHI_STORE,40.44106403564339,-73.75358062817585,18.3282905014858,43.885929671646636,-56.163264693695794,9.208057248597907,0,0,0,0,0,0.08358547492571003,0.0,0.50047404,0.50047404,0.521446,0.521446,0.5275655,0.5275655,0.497591,0.497591,0.4785551,0.4785551,0.5275655
EPC_000145,2025-01-23 17:00:00,NYC_WAREHOUSE,40.26518027517628,-74.0457970563594,19.20036482106237,54.33406920588492,-59.44203131287871,56.369004103790964,0,0,0,0,0,0.039981758946881565,0.0,0.5167006,0.5167006,0.47979462,0.47979462,0.5339836,0.5339836,0.47662297,0.47662297,0.5103695,0.5103695,0.5339836
EPC_000910,2025-01-23 20:00:00,CHI_STORE,40.099093902473236,-73.84163683627708,19.387628712417996,48.822874735663596,-61.585045090187165,27.070322386432426,0,1,0,0,0,0.0306185643791002,0.0,0.50919116,0.50919116,0.50223625,0.50223625,0.53266406,0.53266406,0.48420915,0.48420915,0.49676463,0.49676463,0.53266406
FAKE_000018,2025-01-15 09:00:00,SUSPICIOUS_WAREHOUSE,35.633705713653626,-79.23270284754412,7.99987859235828,102.52019509310114,-88.64132031664248,108.27674299286075,1,0,1,0,1,0.6000060703820861,0.2827674299286075,0.5964074,0.5964074,0.3729021,0.3729021,0.3891438,0.3891438,0.31386045,0.31386045,0.62351364,0.62351364,0.62351364
EPC_000120,2025-01-12 03:00:00,NYC_WAREHOUSE,40.649496457585215,-74.47139861896059,16.683327382300075,41.97573874372885,-51.167211552085035,59.239741780825014,0,0,0,0,0,0.16583363088499628,0.0,0.5080811,0.5080811,0.49718118,0.49718118,0.51558393,0.51558393,0.49168965,0.49168965,0.4813826,0.4813826,0.51558393
EPC_000008,2025-01-06 11:00:00,LA_WAREHOUSE,40.31164943715147,-74.46824282766765,17.48561829140972,48.026114572492986,-58.00786555502927,46.05088629467021,0,0,0,0,0,0.1257190854295141,0.0,0.5110276,0.5110276,0.49474236,0.49474236,0.51402676,0.51402676,0.48040235,0.48040235,0.4959952,0.4959952,0.51402676
FAKE_000064,2025-01-16 08:00:00,SUSPICIOUS_WAREHOUSE,35.909319402948306,-79.64296914788801,17.245679505799142,54.88306080385132,-82.73279743783017,210.04262678786228,0,0,1,0,1,0.1377160247100429,1.3004262678786227,0.609418,0.609418,0.3675401,0.3675401,0.41270718,0.41270718,0.27702495,0.27702495,0.5855688,0.5855688,0.609418
EPC_000437,2025-01-10 20:00:00,NYC_WAREHOUSE,40.306334506540445,-73.93409173456735,18.190957715308954,39.09185259906468,-54.672921214782725,55.939884403667136,0,0,0,0,0,0.09045211423455228,0.0,0.5097239,0.5097239,0.49599215,0.49599215,0.5324925,0.5324925,0.49579123,0.49579123,0.4822029,0.4822029,0.5324925
EPC_000803,2025-01-04 02:00:00,NYC_WAREHOUSE,40.21961610535874,-74.31730738119406,19.12229493477548,42.47747995628879,-50.256582576222435,58.32846263093297,0,0,0,0,0,0.043885253261226075,0.0,0.5115759,0.5115759,0.4927976,0.4927976,0.5334522,0.5334522,0.48388365,0.48388365,0.4813489,0.4813489,0.5334522
EPC_000376,2025-01-04 05:00:00,CHI_STORE,40.163301760770075,-73.82816257649597,20.62818096053873,54.52040604542271,-59.76853784486547,12.786651867800355,0,0,0,0,0,0.03140904802693658,0.0,0.5068662,0.5068662,0.50475574,0.50475574,0.5375028,0.5375028,0.48334295,0.48334295,0.5031843,0.5031843,0.5375028
EPC_000414,2025-01-01 20:00:00,LA_WAREHOUSE,40.752967208986774,-73.92949446750154,20.08526591087499,47.6196874581044,-47.18011798736456,4.997836850109625,0,0,0,0,0,0.004263295543749557,0.0,0.49918595,0.49918595,0.5244784,0.5244784,0.5366426,0.5366426,0.4933996,0.4933996,0.4720105,0.4720105,0.5366426
EPC_000558,2025-01-22 06:00:00,LA_WAREHOUSE,40.79004048929164,-73.73335531703965,21.19571266237207,41.491583658221344,-55.73045552167174,4.359101711476221,0,0,0,0,0,0.05978563311860352,0.0,0.49621683,0.49621683,0.5282436,0.5282436,0.5407084,0.5407084,0.50531566,0.50531566,0.47724116,0.47724116,0.5407084
EPC_000552,2025-01-17 05:00:00,LA_WAREHOUSE,40.67812206931918,-74.33260644396499,19.845204328838346,51.05251553003474,-45.33074287479398,9.872779580174287,0,0,0,0,0,0.007739783558082714,0.0,0.5009769,0.5009769,0.51968646,0.51968646,0.5297913,0.5297913,0.48340333,0.48340333,0.47477964,0.47477964,0.5297913
EPC_000071,2025-01-28 17:00:00,NYC_WAREHOUSE,40.88605162410759,-74.06383689300924,16.921899403089757,47.89684165570928,-56.82348572726124,4.3617157930431905,0,0,0,0,0,0.15390502984551216,0.0,0.4975344,0.4975344,0.5256833,0.5256833,0.51198244,0.51198244,0.49806193,0.49806193,0.48201615,0.48201615,0.5256833
EPC_000331,2025-01-12 19:00:00,LA_WAREHOUSE,40.34424606762071,-74.15593828071184,18.56561599323684,44.12077602979776,-55.18422599190892,4.9373625422649585,0,0,0,0,0,0.07171920033815801,0.0,0.499606,0.499606,0.5250277,0.5250277,0.52035135,0.52035135,0.48889837,0.48889837,0.47482437,0.47482437,0.5250277
EPC_000822,2025-01-12 04:00:00,CHI_STORE,40.776442257479985,-74.20175155666789,20.949480213393553,36.557836585982514,-50.43509690170241,27.973221722634655,0,0,0,0,0,0.047474010669677644,0.0,0.49881583,0.49881583,0.52058953,0.52058953,0.5373117,0.5373117,0.49872878,0.49872878,0.4667878,0.4667878,0.5373117
EPC_000913,2025-02-01 04:00:00,LA_WAREHOUSE,40.26918751428932,-73.78394066256098,18.197160598943004,42.44588666982219,-52.52188663668011,56.66506542010278,0,0,0,0,0,0.09014197005284981,0.0,0.5111292,0.5111292,0.49085304,0.49085304,0.53687966,0.53687966,0.49526522,0.49526522,0.48735967,0.48735967,0.53687966
EPC_000137,2025-01-25 11:00:00,LA_WAREHOUSE,40.44864445943915,-74.2980993567413,22.58898984591912,46.79746866000542,-58.869846478460445,23.512224966672,0,0,0,0,0,0.12944949229595598,0.0,0.5022533,0.5022533,0.5063881,0.5063881,0.53571093,0.53571093,0.4907878,0.4907878,0.50333637,0.50333637,0.53571093
EPC_000992,2025-01-18 07:00:00,LA_WAREHOUSE,40.740460374897026,-74.43117062319796,16.59900483538041,51.21755673356584,-50.32350517431504,2.340243112851119,0,0,0,0,0,0.17004975823097954,0.0,0.4976414,0.4976414,0.52341926,0.52341926,0.50612724,0.50612724,0.4874121,0.4874121,0.4801049,0.4801049,0.52341926
EPC_000382,2025-01-24 06:00:00,CHI_STORE,40.69826222239446,-74.02231792817315,21.571978758303427,47.114434166002674,-59.04761105264282,58.637209737042056,0,0,0,0,0,0.07859893791517134,0.0,0.51009184,0.51009184,0.48747885,0.48747885,0.54511863,0.54511863,0.49443966,0.49443966,0.5057072,0.5057072,0.54511863
EPC_000365,2025-01-06 10:00:00,LA_WAREHOUSE,40.58339422966539,-73.85628252141503,16.944213752292274,42.22206158438741,-53.62890337521235,45.67750285043547,0,0,0,0,0,0.1527893123853863,0.0,0.50630647,0.50630647,0.500992,0.500992,0.52540994,0.52540994,0.500716,0.500716,0.48405704,0.48405704,0.52540994
FAKE_000073,2025-01-16 12:30:00,UNKNOWN_LOC,35.56571673637125,-79.1962512410822,15.913313170689626,89.10419419930949,-86.31299005063708,296.43289199715355,1,0,1,0,1,0.20433434146551868,2.1643289199715356,0.6395814,0.6395814,0.32342938,0.32342938,0.46159828,0.46159828,0.24298489,0.24298489,0.6162347,0.6162347,0.6395814
EPC_000785,2025-01-10 17:00:00,LA_WAREHOUSE,40.84290878190434,-74.38039484043965,17.560895332890723,42.68170489069892,-57.503392366674916,57.65428837907433,0,0,0,0,0,0.12195523335546384,0.0,0.5082073,0.5082073,0.499065,0.499065,0.5193044,0.5193044,0.49448076,0.49448076,0.4862953,0.4862953,0.5193044
EPC_000911,2025-01-06 15:00:00,NYC_WAREHOUSE,40.850581750624144,-74.23745221590119,19.60906386961797,44.164646324384655,-51.22009530576227,15.120171200374857,0,0,0,0,0,0.019546806519101522,0.0,0.49897963,0.49897963,0.52472955,0.52472955,0.52904415,0.52904415,0.49310791,0.49310791,0.46923563,0.46923563,0.52904415
EPC_000112,2025-01-23 18:00:00,NYC_WAREHOUSE,40.109776590172636,-74.22842706379484,20.540516429277385,37.90879757222062,-60.123219824952606,18.030614648391435,0,0,0,0,0,0.02702582146386927,0.0,0.5019209,0.5019209,0.52038115,0.52038115,0.5295942,0.5295942,0.48733255,0.48733255,0.4758249,0.4758249,0.5295942
EPC_000336,2025-01-02 08:00:00,CHI_STORE,40.67023497694408,-73.51985411470106,19.36164361993294,42.66659830520027,-52.311253195961235,17.792852527158374,0,0,0,0,0,0.03191781900335293,0.0,0.50114983,0.50114983,0.5185026,0.5185026,0.54191804,0.54191804,0.5038818,0.5038818,0.47369125,0.47369125,0.54191804
EPC_000481,2025-02-02 18:00:00,NYC_WAREHOUSE,40.31663959000818,-74.1715862594281,18.28036404296898,36.72743310264665,-59.96804736412253,37.04049045678136,0,0,0,0,0,0.085981797851551,0.0,0.5048695,0.5048695,0.51203805,0.51203805,0.5217712,0.5217712,0.49322298,0.49322298,0.47658294,0.47658294,0.5217712
EPC_000456,2025-01-24 02:00:00,NYC_WAREHOUSE,40.00162862757965,-74.1006832222384,21.80629412130573,47.86196428523863,-56.440478762274104,55.539982147580716,0,0,0,0,0,0.09031470606528647,0.0,0.5135506,0.5135506,0.4800977,0.4800977,0.54429847,0.54429847,0.48164463,0.48164463,0.5116653,0.5116653,0.54429847
EPC_000210,2025-02-05 14:00:00,LA_WAREHOUSE,40.06940342564113,-73.5930338344958,18.50440281971754,44.35661332981872,-53.83896188841298,45.8583196172418,0,0,0,0,0,0.07477985901412296,0.0,0.51100963,0.51100963,0.4927051,0.4927051,0.53970706,0.53970706,0.49335572,0.49335572,0.4910516,0.4910516,0.53970706
EPC_000772,2025-01-26 10:00:00,LA_WAREHOUSE,40.20300535004534,-74.23754342759335,16.619326178850137,49.15117378668998,-55.715200174019564,53.78675359447715,0,0,0,0,0,0.16903369105749314,0.0,0.51348466,0.51348466,0.4857297,0.4857297,0.51649815,0.51649815,0.48258948,0.48258948,0.5018258,0.5018258,0.51649815
EPC_000003,2025-01-18 11:00:00,NYC_WAREHOUSE,40.07092786519813,-74.26499969997528,19.3912181567114,49.40459678512318,-58.22759632006297,14.504576667881516,0,0,0,0,0,0.030439092164430016,0.0,0.505939,0.505939,0.51120305,0.51120305,0.52416503,0.52416503,0.47792596,0.47792596,0.4887339,0.4887339,0.52416503
EPC_000133,2025-01-25 00:00:00,CHI_STORE,40.43205690201778,-73.5254287360081,22.09817303092264,46.058598356391265,-67.82529030266495,15.589863769612924,0,0,0,0,0,0.10490865154613208,0.0,0.5024732,0.5024732,0.51159334,0.51159334,0.5424575,0.5424575,0.50244045,0.50244045,0.5069723,0.5069723,0.5424575
FAKE_000014,2025-01-15 07:00:00,UNKNOWN_LOC,35.68102981474978,-79.17721420331405,16.87177165278363,107.27774655877751,-106.77923799486422,237.37511279044475,1,0,0,1,1,0.15641141736081857,1.5737511279044474,0.6346118,0.6346118,0.32108414,0.32108414,0.42383438,0.42383438,0.24961492,0.24961492,0.6448757,0.6448757,0.6448757
EPC_000342,2025-01-17 23:00:00,NYC_WAREHOUSE,40.27018782979085,-74.32129073616935,22.810484179292455,47.39043340710735,-47.97214710182534,50.24033062286537,0,0,0,0,0,0.14052420896462275,0.0,0.50820076,0.50820076,0.48510554,0.48510554,0.54640317,0.54640317,0.4852193,0.4852193,0.5066091,0.5066091,0.54640317
EPC_000267,2025-01-23 05:00:00,CHI_STORE,40.872736171736314,-74.16693350336783,21.627559071934296,38.78501441683432,-54.40053482184172,48.037978825101185,0,0,0,0,0,0.08137795359671482,0.0,0.50271475,0.50271475,0.50544095,0.50544095,0.5436297,0.5436297,0.50246483,0.50246483,0.48378515,0.48378515,0.5436297
EPC_000932,2025-01-03 09:00:00,LA_WAREHOUSE,40.155926907836054,-73.89389154262416,21.743686364617965,55.58196928732495,-51.29599964953733,6.692168246206503,0,0,0,0,0,0.08718431823089823,0.0,0.5039669,0.5039669,0.5043663,0.5043663,0.54242325,0.54242325,0.48479524,0.48479524,0.5048761,0.5048761,0.54242325
EPC_000327,2025-01-07 09:00:00,LA_WAREHOUSE,40.652609287849394,-74.18721437076248,22.51891849954737,34.09974145757596,-51.62753170091306,14.67808911761196,0,0,0,0,0,0.1259459249773686,0.0,0.49409077,0.49409077,0.52584565,0.52584565,0.5380203,0.5380203,0.50140315,0.50140315,0.47341558,0.47341558,0.5380203
EPC_000817,2025-02-02 00:00:00,NYC_WAREHOUSE,40.09222493719698,-73.58218096214671,21.473038287188075,41.31293180398953,-55.35597534083653,19.54624699358932,0,0,0,0,0,0.07365191435940374,0.0,0.50320333,0.50320333,0.5096325,0.5096325,0.5474183,0.5474183,0.49794522,0.49794522,0.48823172,0.48823172,0.5474183
EPC_000544,2025-01-17 09:00:00,CHI_STORE,40.50120802827527,-74.09797075388477,22.068783169386833,39.61529980766859,-61.056043757922794,28.004521825932336,0,0,0,0,0,0.10343915846934167,0.0,0.5008944,0.5008944,0.5126088,0.5126088,0.5385067,0.5385067,0.4988636,0.4988636,0.4915873,0.4915873,0.5385067
EPC_000912,2025-01-03 19:00:00,CHI_STORE,40.40385689458613,-74.18064795969609,18.14729594707904,42.14944199586173,-47.69122879161712,43.191579196495624,0,0,0,0,0,0.09263520264604796,0.0,0.5061184,0.5061184,0.5036136,0.5036136,0.5280608,0.5280608,0.49060836,0.49060836,0.4749264,0.4749264,0.5280608
EPC_000224,2025-02-04 12:00:00,CHI_STORE,40.417280345940675,-74.44702025946135,18.071792247263325,42.52897103616788,-48.90654800157861,45.76841142999214,0,0,0,0,0,0.09641038763683377,0.0,0.50664836,0.50664836,0.5032659,0.5032659,0.52250874,0.52250874,0.48627508,0.48627508,0.47581407,0.47581407,0.52250874
EPC_000092,2025-01-08 15:00:00,NYC_WAREHOUSE,40.536019022229944,-73.72915097792566,19.795127784060014,33.396920332139096,-57.37743046224699,14.33131924688951,0,0,0,0,0,0.010243610796999291,0.0,0.49818024,0.49818024,0.52953666,0.52953666,0.53789634,0.53789634,0.50305086,0.50305086,0.46101576,0.46101576,0.53789634
EPC_000552,2025-02-04 11:00:00,NYC_WAREHOUSE,40.11740041015642,-74.19166434061795,19.89941468421719,40.16421875841766,-60.63017563760464,53.91191534908653,0,0,0,0,0,0.005029265789140425,0.0,0.5118059,0.5118059,0.49643385,0.49643385,0.534113,0.534113,0.48373616,0.48373616,0.48672572,0.48672572,0.534113
EPC_000715,2025-01-07 18:00:00,LA_WAREHOUSE,40.59172934619987,-74.31275028967534,21.682418893975434,45.195425086392106,-53.77554048044581,46.42046659915459,0,0,0,0,0,0.08412094469877171,0.0,0.50635904,0.50635904,0.49707147,0.49707147,0.5404724,0.5404724,0.49072015,0.49072015,0.49502662,0.49502662,0.5404724
EPC_000915,2025-01-14 22:00:00,CHI_STORE,40.82086126031513,-74.11344749351625,18.160389353466243,42.041088958145075,-56.665817100767704,35.2792019937465,0,0,0,0,0,0.09198053232668783,0.0,0.5028918,0.5028918,0.5127523,0.5127523,0.5245847,0.5245847,0.49871728,0.49871728,0.47851756,0.47851756,0.5245847
EPC_000771,2025-02-02 10:00:00,LA_WAREHOUSE,40.636982536431994,-73.67336641577756,23.154529214772275,38.844789691749334,-56.82264547160483,59.64428771484722,0,0,0,0,0,0.15772646073861374,0.0,0.5052585,0.5052585,0.4887787,0.4887787,0.5579998,0.5579998,0.51020783,0.51020783,0.5050926,0.5050926,0.5579998
EPC_000024,2025-02-06 15:00:00,LA_WAREHOUSE,40.90441539950419,-73.76490780909458,19.1825057617741,46.25862112275388,-59.83882873959967,27.45051286536651,0,0,0,0,0,0.04087471191129506,0.0,0.5030385,0.5030385,0.5134331,0.5134331,0.53518325,0.53518325,0.50167024,0.50167024,0.4854814,0.4854814,0.53518325
EPC_000720,2025-01-07 08:00:00,NYC_WAREHOUSE,40.654877793679674,-73.8806463286895,21.68734648631832,47.18824560297657,-54.92161071390442,16.29158474909838,0,0,0,0,0,0.08436732431591594,0.0,0.5005599,0.5005599,0.5129733,0.5129733,0.54227084,0.54227084,0.4984796,0.4984796,0.49251106,0.49251106,0.54227084
EPC_000704,2025-01-23 23:00:00,NYC_WAREHOUSE,40.06702438125728,-74.12164840773525,21.80195719791792,39.16844927716281,-51.50396525816894,35.992895025757306,0,0,0,0,0,0.09009785989589592,0.0,0.50478804,0.50478804,0.5026191,0.5026191,0.5424523,0.5424523,0.4902393,0.4902393,0.48589063,0.48589063,0.5424523
